Order #,Service,Was package delivered,Cost to deliver
5887,UPS Ground,1,12.15
5888,UPS Ground,1,8.21
5889,UPS Ground,1,9.43
5890,UPS Ground,1,10.74
5891,UPS SurePost,1,11.01
5892,UPS Ground,1,9.75
5893,UPS Ground,1,9.86
5894,UPS Ground,1,11.19
5895,UPS Ground,1,8.05
5896,UPS Ground,1,12.78
5897,UPS SurePost,1,7.48
5898,UPS Ground,1,6.68
5899,UPS Ground,1,10.02
5900,UPS Ground,1,12.94
5901,UPS SurePost,1,10.02
5902,UPS SurePost,1,10.3
5903,UPS SurePost,1,9.07
5904,UPS Ground,1,9.74
5905,UPS SurePost,1,6.32
5906,UPS Ground,1,6.09
5907,UPS Ground,1,10.34
5908,UPS SurePost,1,11.27
5909,UPS Ground,1,10.6
5910,UPS Ground,1,11.08
5911,UPS Ground,1,12.74
5912,UPS SurePost,1,9.57
5913,UPS Ground,1,9.79
5914,UPS Ground,1,8.58
5915,UPS SurePost,1,12.5
5916,UPS Ground,1,10.91
5917,UPS Ground,1,8.37
5918,UPS SurePost,1,6.97
5919,UPS Ground,1,12.17
5920,UPS Ground,1,8.2
5921,UPS Ground,1,13.21
5922,UPS Ground,1,5.23
5923,UPS Ground,1,12.46
5924,UPS SurePost,1,9.84
5925,UPS SurePost,1,9.21
5926,UPS SurePost,1,8.7
5927,UPS SurePost,1,12.27
5928,UPS Ground,1,11.22
5929,UPS Ground,1,8.44
5930,UPS Ground,1,7.02
5931,UPS Ground,1,10.31
5932,UPS Ground,1,10.0
5933,UPS SurePost,1,6.37
5934,UPS SurePost,1,8.9
5935,UPS Ground,1,9.01
5936,UPS Ground,1,10.02
5937,UPS Ground,1,11.26
5938,UPS SurePost,1,11.59
5939,UPS Ground,1,11.57
5940,UPS Ground,1,8.75
5941,UPS Ground,1,10.64
5942,UPS SurePost,1,9.11
5943,UPS Ground,1,7.69
5944,UPS SurePost,1,9.69
5945,UPS SurePost,1,12.22
5946,UPS SurePost,1,9.06
5947,UPS SurePost,1,6.24
5948,UPS SurePost,1,9.05
5949,UPS SurePost,1,6.9
5950,UPS Ground,0,11.5
5951,UPS Ground,1,10.91
5952,UPS Ground,1,9.7
5953,UPS SurePost,1,8.43
5954,UPS Ground,1,9.63
5955,UPS SurePost,1,9.01
5956,UPS SurePost,1,7.66
5957,UPS SurePost,1,6.6
5958,UPS Ground,1,11.97
5959,UPS SurePost,1,8.33
5960,UPS SurePost,1,9.29
5961,UPS Ground,1,10.49
5962,UPS Ground,1,10.56
5963,UPS SurePost,1,6.97
5964,UPS SurePost,1,6.1
5965,UPS Ground,1,8.98
5966,UPS Ground,1,10.69
5967,UPS Ground,1,8.74
5968,UPS SurePost,1,8.39
5969,UPS Ground,1,13.68
5970,UPS Ground,1,6.8
5971,UPS Ground,1,8.69
5972,UPS SurePost,1,12.29
5973,UPS Ground,1,9.92
5974,UPS Ground,1,8.78
5975,UPS Ground,1,12.02
5976,UPS Ground,1,10.1
5977,UPS Ground,1,9.4
5978,UPS SurePost,1,9.33
5979,UPS SurePost,1,7.86
5980,UPS SurePost,1,7.24
5981,UPS Ground,1,9.8
5982,UPS SurePost,1,7.25
5983,UPS SurePost,1,9.02
5984,UPS SurePost,1,9.61
5985,UPS Ground,1,11.48
5986,UPS Ground,1,11.95
5987,UPS SurePost,1,8.3
5988,UPS SurePost,1,9.87
5989,UPS Ground,1,10.85
5990,UPS Ground,1,10.57
5991,UPS SurePost,1,8.17
5992,UPS Ground,1,8.22
5993,UPS SurePost,1,9.87
5994,UPS Ground,1,7.04
5995,UPS SurePost,1,8.54
5996,UPS SurePost,1,4.58
5997,UPS Ground,1,7.69
5998,UPS SurePost,1,7.48
5999,UPS SurePost,1,10.9
6000,UPS SurePost,1,10.19
6001,UPS Ground,1,9.04
6002,UPS Ground,1,11.26
6003,UPS Ground,1,11.54
6004,UPS SurePost,1,8.72
6005,UPS Ground,1,7.6
6006,UPS SurePost,1,8.64
6007,UPS SurePost,1,8.83
6008,UPS Ground,1,7.87
6009,UPS Ground,1,10.64
6010,UPS SurePost,1,9.48
6011,UPS SurePost,1,9.77
6012,UPS Ground,1,10.48
6013,UPS Ground,0,11.26
6014,UPS Ground,1,9.69
6015,UPS SurePost,1,9.35
6016,UPS SurePost,1,8.31
6017,UPS SurePost,1,7.99
6018,UPS SurePost,1,11.32
6019,UPS SurePost,1,5.46
6020,UPS Ground,0,11.52
6021,UPS Ground,1,8.93
6022,UPS SurePost,1,7.7
6023,UPS SurePost,1,9.45
6024,UPS Ground,1,7.42
6025,UPS Ground,1,8.59
6026,UPS Ground,1,8.53
6027,UPS Ground,1,9.62
6028,UPS SurePost,1,7.61
6029,UPS Ground,1,12.77
6030,UPS SurePost,1,12.11
6031,UPS Ground,1,6.5
6032,UPS Ground,1,10.94
6033,UPS Ground,1,11.49
6034,UPS SurePost,1,9.94
6035,UPS SurePost,1,7.86
6036,UPS Ground,1,9.58
6037,UPS SurePost,1,7.7
6038,UPS SurePost,1,8.27
6039,UPS Ground,1,7.9
6040,UPS Ground,1,9.8
6041,UPS SurePost,1,6.4
6042,UPS SurePost,1,8.65
6043,UPS SurePost,1,6.84
6044,UPS Ground,1,10.36
6045,UPS Ground,1,8.82
6046,UPS SurePost,1,9.5
6047,UPS Ground,1,11.87
6048,UPS Ground,1,12.75
6049,UPS SurePost,1,4.62
6050,UPS SurePost,1,7.56
6051,UPS Ground,1,9.48
6052,UPS Ground,1,10.8
6053,UPS SurePost,1,6.14
6054,UPS Ground,1,8.3
6055,UPS Ground,0,10.23
6056,UPS SurePost,1,9.15
6057,UPS SurePost,1,9.65
6058,UPS Ground,1,10.77
6059,UPS Ground,1,10.59
6060,UPS Ground,1,10.34
6061,UPS SurePost,1,9.1
6062,UPS Ground,1,11.15
6063,UPS Ground,1,6.12
6064,UPS SurePost,1,11.67
6065,UPS SurePost,1,5.18
6066,UPS Ground,1,8.13
6067,UPS SurePost,1,8.61
6068,UPS SurePost,1,10.16
6069,UPS Ground,1,4.81
6070,UPS SurePost,1,8.95
6071,UPS SurePost,1,10.37
6072,UPS Ground,1,11.72
6073,UPS SurePost,1,7.79
6074,UPS Ground,1,9.48
6075,UPS Ground,1,8.93
6076,UPS SurePost,1,8.32
6077,UPS SurePost,1,7.21
6078,UPS SurePost,1,7.46
6079,UPS Ground,1,10.75
6080,UPS SurePost,1,9.23
6081,UPS Ground,0,10.85
6082,UPS SurePost,1,9.37
6083,UPS SurePost,1,10.22
6084,UPS SurePost,1,10.52
6085,UPS Ground,1,6.98
6086,UPS SurePost,1,7.52
6087,UPS SurePost,1,8.6
6088,UPS Ground,1,9.96
6089,UPS Ground,1,8.84
6090,UPS SurePost,1,10.58
6091,UPS SurePost,0,12.43
6092,UPS SurePost,1,9.32
6093,UPS Ground,1,10.15
6094,UPS Ground,1,11.47
6095,UPS Ground,1,6.77
6096,UPS Ground,1,10.05
6097,UPS SurePost,1,10.7
6098,UPS Ground,1,8.89
6099,UPS Ground,1,7.88
6100,UPS Ground,0,9.68
6101,UPS SurePost,1,8.89
6102,UPS SurePost,1,7.43
6103,UPS Ground,1,13.63
6104,UPS Ground,1,9.17
6105,UPS SurePost,1,7.0
6106,UPS SurePost,1,8.84
6107,UPS SurePost,1,10.57
6108,UPS SurePost,1,9.03
6109,UPS SurePost,1,9.84
6110,UPS SurePost,1,7.49
6111,UPS SurePost,1,11.58
6112,UPS SurePost,1,9.97
6113,UPS Ground,1,11.81
6114,UPS Ground,1,10.63
6115,UPS Ground,1,11.43
6116,UPS Ground,1,8.49
6117,UPS Ground,1,9.15
6118,UPS Ground,1,12.33
6119,UPS SurePost,1,11.7
6120,UPS SurePost,1,7.01
6121,UPS Ground,1,10.43
6122,UPS Ground,1,9.25
6123,UPS SurePost,1,7.79
6124,UPS SurePost,1,9.49
6125,UPS SurePost,1,10.98
6126,UPS Ground,1,10.78
6127,UPS SurePost,1,8.45
6128,UPS Ground,1,10.89
6129,UPS Ground,1,9.38
6130,UPS SurePost,1,9.71
6131,UPS SurePost,1,11.42
6132,UPS Ground,1,6.4
6133,UPS SurePost,1,10.38
6134,UPS SurePost,1,6.33
6135,UPS Ground,1,12.13
6136,UPS SurePost,1,7.9
6137,UPS Ground,1,7.89
6138,UPS Ground,1,11.2
6139,UPS SurePost,1,9.63
6140,UPS Ground,0,8.27
6141,UPS Ground,1,7.83
6142,UPS SurePost,1,8.68
6143,UPS SurePost,1,6.91
6144,UPS SurePost,1,7.16
6145,UPS Ground,1,10.2
6146,UPS Ground,1,8.33
6147,UPS SurePost,1,9.74
6148,UPS Ground,1,12.58
6149,UPS SurePost,1,8.74
6150,UPS SurePost,1,9.23
6151,UPS Ground,1,13.5
6152,UPS SurePost,1,6.94
6153,UPS Ground,1,12.06
6154,UPS Ground,1,11.85
6155,UPS SurePost,1,10.48
6156,UPS Ground,1,12.24
6157,UPS SurePost,1,9.49
6158,UPS Ground,1,8.99
6159,UPS Ground,1,11.9
6160,UPS Ground,1,11.96
6161,UPS SurePost,1,10.91
6162,UPS Ground,1,10.08
6163,UPS SurePost,1,7.76
6164,UPS Ground,1,10.33
6165,UPS Ground,1,11.63
6166,UPS SurePost,1,10.77
6167,UPS SurePost,1,8.26
6168,UPS SurePost,1,9.55
6169,UPS SurePost,1,6.73
6170,UPS SurePost,1,10.71
6171,UPS Ground,1,8.64
6172,UPS Ground,1,11.36
6173,UPS SurePost,1,7.01
6174,UPS Ground,1,11.79
6175,UPS Ground,1,10.56
6176,UPS Ground,1,8.65
6177,UPS SurePost,1,10.2
6178,UPS Ground,0,8.98
6179,UPS Ground,1,11.3
6180,UPS Ground,1,9.53
6181,UPS SurePost,1,6.02
6182,UPS Ground,1,8.3
6183,UPS Ground,1,9.25
6184,UPS SurePost,1,11.37
6185,UPS SurePost,1,10.56
6186,UPS Ground,0,12.81
6187,UPS Ground,1,12.86
6188,UPS SurePost,1,8.07
6189,UPS SurePost,1,8.67
6190,UPS SurePost,1,8.29
6191,UPS SurePost,1,7.84
6192,UPS SurePost,1,5.81
6193,UPS SurePost,1,8.97
6194,UPS SurePost,1,6.77
6195,UPS Ground,1,9.94
6196,UPS SurePost,1,12.66
6197,UPS SurePost,1,8.12
6198,UPS Ground,1,10.34
6199,UPS SurePost,1,10.57
6200,UPS SurePost,1,9.49
6201,UPS Ground,1,10.51
6202,UPS SurePost,1,8.37
6203,UPS Ground,1,9.6
6204,UPS Ground,1,8.34
6205,UPS Ground,1,11.47
6206,UPS Ground,1,6.98
6207,UPS SurePost,1,10.68
6208,UPS Ground,1,7.57
6209,UPS Ground,1,11.67
6210,UPS SurePost,1,8.39
6211,UPS Ground,1,7.87
6212,UPS Ground,1,11.0
6213,UPS Ground,1,11.61
6214,UPS Ground,1,9.24
6215,UPS SurePost,1,10.25
6216,UPS Ground,1,6.04
6217,UPS SurePost,1,6.71
6218,UPS SurePost,1,11.24
6219,UPS Ground,1,9.61
6220,UPS Ground,1,6.77
6221,UPS Ground,1,8.79
6222,UPS Ground,1,8.4
6223,UPS SurePost,1,8.71
6224,UPS SurePost,1,8.36
6225,UPS SurePost,1,9.31
6226,UPS Ground,1,9.88
6227,UPS SurePost,1,11.36
6228,UPS Ground,1,10.74
6229,UPS Ground,1,10.79
6230,UPS Ground,1,12.02
6231,UPS Ground,1,9.33
6232,UPS Ground,1,7.81
6233,UPS SurePost,1,11.09
6234,UPS SurePost,1,9.24
6235,UPS Ground,1,10.24
6236,UPS SurePost,1,7.9
6237,UPS Ground,1,8.93
6238,UPS Ground,1,11.47
6239,UPS Ground,1,11.71
6240,UPS SurePost,1,10.36
6241,UPS Ground,1,11.37
6242,UPS Ground,1,10.99
6243,UPS SurePost,1,9.23
6244,UPS SurePost,1,8.7
6245,UPS SurePost,1,11.1
6246,UPS Ground,1,9.35
6247,UPS Ground,1,10.64
6248,UPS SurePost,1,7.61
6249,UPS Ground,1,8.86
6250,UPS SurePost,1,8.59
6251,UPS SurePost,1,7.61
6252,UPS Ground,1,11.38
6253,UPS Ground,1,7.67
6254,UPS SurePost,1,9.17
6255,UPS SurePost,1,9.23
6256,UPS SurePost,0,5.86
6257,UPS SurePost,1,8.24
6258,UPS Ground,1,10.44
6259,UPS SurePost,1,9.74
6260,UPS SurePost,1,8.65
6261,UPS SurePost,1,10.17
6262,UPS Ground,1,9.81
6263,UPS Ground,1,10.02
6264,UPS SurePost,1,9.44
6265,UPS Ground,1,11.61
6266,UPS Ground,1,8.83
6267,UPS Ground,1,9.16
6268,UPS SurePost,1,7.84
6269,UPS SurePost,1,8.42
6270,UPS Ground,1,12.47
6271,UPS SurePost,1,9.99
6272,UPS SurePost,1,7.04
6273,UPS Ground,1,8.96
6274,UPS Ground,1,10.65
6275,UPS SurePost,1,7.43
6276,UPS Ground,1,8.74
6277,UPS SurePost,1,11.33
6278,UPS SurePost,1,7.94
6279,UPS Ground,1,11.65
6280,UPS SurePost,1,11.17
6281,UPS SurePost,1,7.73
6282,UPS Ground,1,8.46
6283,UPS Ground,0,9.52
6284,UPS Ground,1,8.11
6285,UPS SurePost,1,9.21
6286,UPS Ground,1,9.64
6287,UPS Ground,1,10.62
6288,UPS Ground,1,12.42
6289,UPS Ground,1,11.42
6290,UPS SurePost,1,9.85
6291,UPS SurePost,1,5.59
6292,UPS Ground,1,10.77
6293,UPS SurePost,1,11.98
6294,UPS Ground,1,4.79
6295,UPS Ground,1,11.19
6296,UPS SurePost,1,8.72
6297,UPS SurePost,1,7.53
6298,UPS Ground,1,11.39
6299,UPS Ground,1,12.96
6300,UPS SurePost,1,10.34
6301,UPS Ground,1,9.36
6302,UPS SurePost,1,7.37
6303,UPS Ground,1,10.25
6304,UPS Ground,1,11.51
6305,UPS SurePost,1,8.33
6306,UPS SurePost,1,8.5
6307,UPS SurePost,0,13.89
6308,UPS SurePost,1,10.87
6309,UPS SurePost,1,10.99
6310,UPS SurePost,1,6.47
6311,UPS SurePost,1,7.78
6312,UPS Ground,1,10.13
6313,UPS Ground,1,8.27
6314,UPS Ground,0,12.77
6315,UPS SurePost,1,11.44
6316,UPS SurePost,1,8.08
6317,UPS SurePost,1,12.09
6318,UPS Ground,1,9.99
6319,UPS SurePost,1,13.48
6320,UPS SurePost,1,9.25
6321,UPS Ground,1,11.0
6322,UPS SurePost,1,11.42
6323,UPS Ground,1,12.21
6324,UPS Ground,1,10.88
6325,UPS SurePost,1,8.76
6326,UPS SurePost,1,9.89
6327,UPS SurePost,1,7.59
6328,UPS Ground,1,10.26
6329,UPS Ground,1,8.08
6330,UPS Ground,1,6.92
6331,UPS SurePost,1,9.09
6332,UPS SurePost,1,11.19
6333,UPS SurePost,1,10.6
6334,UPS SurePost,1,8.86
6335,UPS Ground,1,13.03
6336,UPS Ground,1,9.01
6337,UPS Ground,1,6.68
6338,UPS Ground,1,6.22
6339,UPS SurePost,1,6.95
6340,UPS SurePost,1,10.41
6341,UPS SurePost,1,7.9
6342,UPS Ground,1,10.8
6343,UPS Ground,1,12.85
6344,UPS SurePost,1,7.09
6345,UPS SurePost,1,9.83
6346,UPS Ground,0,10.93
6347,UPS SurePost,1,7.51
6348,UPS Ground,1,12.35
6349,UPS Ground,1,9.5
6350,UPS Ground,1,9.34
6351,UPS SurePost,1,12.66
6352,UPS SurePost,1,9.91
6353,UPS Ground,1,11.6
6354,UPS SurePost,1,11.35
6355,UPS Ground,1,8.87
6356,UPS Ground,1,12.16
6357,UPS Ground,1,9.13
6358,UPS Ground,1,9.06
6359,UPS SurePost,1,8.53
6360,UPS Ground,1,8.92
6361,UPS Ground,1,11.42
6362,UPS SurePost,1,9.46
6363,UPS Ground,1,9.15
6364,UPS Ground,1,11.17
6365,UPS SurePost,1,8.52
6366,UPS SurePost,1,8.43
6367,UPS SurePost,1,9.08
6368,UPS Ground,0,10.8
6369,UPS SurePost,1,9.68
6370,UPS SurePost,1,8.37
6371,UPS Ground,1,11.47
6372,UPS Ground,1,9.61
6373,UPS Ground,1,8.87
6374,UPS Ground,1,7.46
6375,UPS Ground,1,11.7
6376,UPS SurePost,1,9.02
6377,UPS SurePost,1,9.37
6378,UPS SurePost,1,10.81
6379,UPS Ground,1,9.17
6380,UPS Ground,1,7.62
6381,UPS Ground,1,10.12
6382,UPS SurePost,1,9.53
6383,UPS SurePost,1,8.54
6384,UPS Ground,1,12.55
6385,UPS SurePost,1,4.69
6386,UPS Ground,1,11.94
6387,UPS SurePost,1,10.37
6388,UPS SurePost,1,9.79
6389,UPS SurePost,0,3.22
6390,UPS Ground,1,12.22
6391,UPS SurePost,1,7.22
6392,UPS SurePost,1,8.12
6393,UPS Ground,1,9.7
6394,UPS SurePost,1,9.71
6395,UPS Ground,1,11.11
6396,UPS Ground,1,11.55
6397,UPS Ground,1,11.41
6398,UPS Ground,1,10.44
6399,UPS Ground,1,10.72
6400,UPS SurePost,1,7.11
6401,UPS Ground,1,8.7
6402,UPS Ground,1,11.55
6403,UPS Ground,1,11.45
6404,UPS Ground,1,11.25
6405,UPS SurePost,1,8.11
6406,UPS Ground,1,11.58
6407,UPS SurePost,1,6.99
6408,UPS Ground,1,11.87
6409,UPS SurePost,1,8.55
6410,UPS Ground,1,12.92
6411,UPS Ground,1,7.36
6412,UPS SurePost,1,12.05
6413,UPS Ground,1,9.37
6414,UPS SurePost,1,8.34
6415,UPS Ground,1,10.34
6416,UPS SurePost,1,7.79
6417,UPS Ground,1,9.87
6418,UPS Ground,1,8.72
6419,UPS SurePost,1,7.79
6420,UPS Ground,1,10.84
6421,UPS Ground,1,8.44
6422,UPS Ground,1,8.67
6423,UPS Ground,1,7.62
6424,UPS Ground,1,9.13
6425,UPS Ground,1,12.27
6426,UPS SurePost,1,7.53
6427,UPS SurePost,1,7.73
6428,UPS SurePost,1,9.34
6429,UPS Ground,1,9.36
6430,UPS SurePost,1,12.86
6431,UPS Ground,1,9.72
6432,UPS Ground,1,10.58
6433,UPS Ground,0,11.63
6434,UPS Ground,1,11.6
6435,UPS SurePost,1,9.4
6436,UPS Ground,1,9.72
6437,UPS SurePost,1,12.51
6438,UPS Ground,1,9.83
6439,UPS SurePost,1,8.23
6440,UPS SurePost,1,7.88
6441,UPS SurePost,1,6.01
6442,UPS SurePost,1,10.42
6443,UPS SurePost,1,4.93
6444,UPS SurePost,1,8.99
6445,UPS Ground,1,9.65
6446,UPS SurePost,1,12.88
6447,UPS Ground,1,6.83
6448,UPS SurePost,1,7.44
6449,UPS Ground,1,9.76
6450,UPS SurePost,1,8.66
6451,UPS SurePost,1,8.05
6452,UPS Ground,1,9.86
6453,UPS SurePost,1,6.82
6454,UPS SurePost,1,9.62
6455,UPS SurePost,0,4.98
6456,UPS Ground,1,9.96
6457,UPS SurePost,1,7.96
6458,UPS Ground,1,11.76
6459,UPS SurePost,1,12.04
6460,UPS SurePost,1,8.43
6461,UPS Ground,1,12.41
6462,UPS SurePost,1,8.45
6463,UPS SurePost,1,7.33
6464,UPS Ground,1,13.02
6465,UPS SurePost,1,9.9
6466,UPS Ground,1,10.01
6467,UPS Ground,1,11.19
6468,UPS Ground,1,10.47
6469,UPS SurePost,1,8.88
6470,UPS Ground,1,7.7
6471,UPS Ground,1,9.53
6472,UPS SurePost,1,10.08
6473,UPS Ground,0,9.79
6474,UPS SurePost,1,10.56
6475,UPS SurePost,1,9.66
6476,UPS SurePost,1,7.48
6477,UPS SurePost,1,6.72
6478,UPS Ground,1,9.73
6479,UPS Ground,1,9.09
6480,UPS Ground,1,10.58
6481,UPS Ground,1,8.76
6482,UPS Ground,1,8.93
6483,UPS SurePost,1,10.82
6484,UPS Ground,1,10.26
6485,UPS Ground,1,8.78
6486,UPS Ground,1,10.03
6487,UPS SurePost,1,11.39
6488,UPS SurePost,1,9.51
6489,UPS Ground,1,11.03
6490,UPS SurePost,1,7.7
6491,UPS Ground,1,11.78
6492,UPS Ground,1,14.02
6493,UPS SurePost,1,7.63
6494,UPS SurePost,1,6.95
6495,UPS Ground,1,10.3
6496,UPS Ground,1,11.52
6497,UPS SurePost,1,8.84
6498,UPS Ground,1,8.18
6499,UPS SurePost,1,8.81
6500,UPS Ground,0,11.04
6501,UPS SurePost,1,8.3
6502,UPS Ground,1,11.05
6503,UPS Ground,1,12.02
6504,UPS SurePost,1,9.42
6505,UPS Ground,1,9.95
6506,UPS Ground,1,11.44
6507,UPS SurePost,1,7.52
6508,UPS Ground,1,8.35
6509,UPS Ground,1,9.54
6510,UPS Ground,1,9.15
6511,UPS SurePost,1,7.61
6512,UPS SurePost,1,12.17
6513,UPS SurePost,1,12.76
6514,UPS Ground,1,9.39
6515,UPS Ground,1,10.16
6516,UPS Ground,1,9.67
6517,UPS Ground,1,11.92
6518,UPS SurePost,1,11.26
6519,UPS Ground,1,6.92
6520,UPS Ground,1,10.82
6521,UPS Ground,1,7.74
6522,UPS SurePost,1,12.05
6523,UPS Ground,1,10.76
6524,UPS Ground,1,8.57
6525,UPS Ground,1,9.58
6526,UPS Ground,1,9.5
6527,UPS Ground,1,10.91
6528,UPS SurePost,1,10.8
6529,UPS Ground,1,8.01
6530,UPS Ground,1,13.18
6531,UPS Ground,0,12.78
6532,UPS Ground,1,8.48
6533,UPS Ground,1,10.13
6534,UPS Ground,1,12.96
6535,UPS Ground,1,12.14
6536,UPS Ground,1,9.42
6537,UPS Ground,1,11.41
6538,UPS Ground,1,15.19
6539,UPS SurePost,1,9.18
6540,UPS SurePost,1,7.9
6541,UPS SurePost,1,9.3
6542,UPS SurePost,1,9.43
6543,UPS Ground,1,9.09
6544,UPS SurePost,1,9.76
6545,UPS SurePost,1,6.83
6546,UPS Ground,1,8.85
6547,UPS SurePost,1,10.31
6548,UPS SurePost,1,5.96
6549,UPS Ground,1,11.56
6550,UPS Ground,0,6.52
6551,UPS Ground,1,7.0
6552,UPS SurePost,1,8.14
6553,UPS SurePost,1,9.5
6554,UPS Ground,1,12.3
6555,UPS Ground,1,10.1
6556,UPS SurePost,1,8.57
6557,UPS Ground,1,11.0
6558,UPS SurePost,1,7.49
6559,UPS Ground,1,10.24
6560,UPS Ground,1,7.92
6561,UPS SurePost,1,9.14
6562,UPS Ground,1,9.78
6563,UPS Ground,1,8.61
6564,UPS Ground,1,10.29
6565,UPS SurePost,1,9.27
6566,UPS Ground,1,12.04
6567,UPS Ground,1,7.22
6568,UPS Ground,1,9.87
6569,UPS Ground,1,8.68
6570,UPS Ground,1,11.51
6571,UPS Ground,1,11.31
6572,UPS SurePost,1,9.88
6573,UPS SurePost,1,7.78
6574,UPS Ground,1,11.53
6575,UPS SurePost,1,6.35
6576,UPS SurePost,1,5.99
6577,UPS Ground,1,7.79
6578,UPS SurePost,1,8.94
6579,UPS SurePost,1,10.17
6580,UPS SurePost,1,3.85
6581,UPS SurePost,1,11.29
6582,UPS SurePost,1,9.23
6583,UPS SurePost,1,6.28
6584,UPS SurePost,1,9.17
6585,UPS SurePost,1,10.89
6586,UPS Ground,1,11.04
6587,UPS Ground,1,11.9
6588,UPS SurePost,1,6.63
6589,UPS SurePost,1,8.28
6590,UPS Ground,1,8.4
6591,UPS SurePost,1,11.97
6592,UPS SurePost,1,10.11
6593,UPS Ground,1,14.93
6594,UPS Ground,1,9.19
6595,UPS Ground,1,8.74
6596,UPS SurePost,1,8.75
6597,UPS SurePost,1,11.39
6598,UPS Ground,1,9.37
6599,UPS Ground,1,10.22
6600,UPS SurePost,1,9.17
6601,UPS Ground,1,10.07
6602,UPS SurePost,1,7.87
6603,UPS SurePost,1,8.76
6604,UPS Ground,1,9.69
6605,UPS Ground,1,9.99
6606,UPS SurePost,1,10.63
6607,UPS Ground,1,13.05
6608,UPS Ground,1,8.54
6609,UPS Ground,1,9.32
6610,UPS Ground,1,8.57
6611,UPS SurePost,1,9.32
6612,UPS SurePost,1,8.07
6613,UPS SurePost,1,9.42
6614,UPS SurePost,0,10.91
6615,UPS Ground,1,5.63
6616,UPS Ground,1,10.85
6617,UPS SurePost,1,8.2
6618,UPS SurePost,1,9.8
6619,UPS Ground,1,8.45
6620,UPS SurePost,1,11.07
6621,UPS SurePost,1,10.58
6622,UPS Ground,1,10.98
6623,UPS SurePost,1,10.37
6624,UPS Ground,1,8.71
6625,UPS Ground,1,8.93
6626,UPS SurePost,1,10.3
6627,UPS Ground,1,8.67
6628,UPS SurePost,1,11.5
6629,UPS Ground,1,9.44
6630,UPS SurePost,1,9.87
6631,UPS SurePost,1,12.64
6632,UPS SurePost,1,7.78
6633,UPS Ground,1,10.12
6634,UPS Ground,1,11.83
6635,UPS SurePost,1,10.65
6636,UPS Ground,1,9.43
6637,UPS SurePost,1,8.1
6638,UPS SurePost,1,8.6
6639,UPS Ground,1,12.51
6640,UPS SurePost,1,8.52
6641,UPS Ground,0,10.14
6642,UPS SurePost,1,8.26
6643,UPS Ground,1,11.22
6644,UPS SurePost,1,9.27
6645,UPS SurePost,1,7.26
6646,UPS Ground,1,8.32
6647,UPS SurePost,1,5.54
6648,UPS SurePost,1,7.56
6649,UPS Ground,1,11.38
6650,UPS SurePost,1,11.29
6651,UPS Ground,1,11.19
6652,UPS SurePost,1,9.96
6653,UPS Ground,1,9.78
6654,UPS SurePost,1,10.34
6655,UPS SurePost,1,9.5
6656,UPS SurePost,1,12.13
6657,UPS Ground,0,9.83
6658,UPS Ground,0,12.33
6659,UPS Ground,1,11.51
6660,UPS Ground,1,11.27
6661,UPS SurePost,1,5.52
6662,UPS SurePost,0,10.61
6663,UPS Ground,1,9.78
6664,UPS Ground,1,9.23
6665,UPS Ground,1,7.43
6666,UPS SurePost,1,8.99
6667,UPS Ground,1,10.06
6668,UPS Ground,1,7.74
6669,UPS SurePost,1,6.45
6670,UPS SurePost,1,9.84
6671,UPS Ground,1,11.51
6672,UPS SurePost,1,9.33
6673,UPS Ground,1,11.99
6674,UPS SurePost,1,8.85
6675,UPS Ground,1,9.91
6676,UPS Ground,1,8.41
6677,UPS Ground,1,7.3
6678,UPS Ground,1,13.21
6679,UPS SurePost,1,10.96
6680,UPS SurePost,1,6.59
6681,UPS SurePost,1,9.27
6682,UPS SurePost,1,8.83
6683,UPS Ground,1,9.53
6684,UPS Ground,1,9.29
6685,UPS SurePost,1,9.66
6686,UPS SurePost,1,10.42
6687,UPS SurePost,1,9.7
6688,UPS SurePost,1,8.79
6689,UPS SurePost,1,8.73
6690,UPS Ground,1,11.62
6691,UPS Ground,1,10.8
6692,UPS Ground,1,10.13
6693,UPS SurePost,1,8.94
6694,UPS SurePost,1,9.6
6695,UPS SurePost,1,8.19
6696,UPS SurePost,1,10.42
6697,UPS Ground,1,8.14
6698,UPS Ground,1,9.29
6699,UPS SurePost,1,10.06
6700,UPS Ground,1,8.04
6701,UPS Ground,1,7.28
6702,UPS SurePost,1,9.11
6703,UPS SurePost,1,6.06
6704,UPS SurePost,1,6.75
6705,UPS SurePost,1,10.31
6706,UPS SurePost,1,8.65
6707,UPS SurePost,1,11.23
6708,UPS Ground,0,7.91
6709,UPS Ground,1,9.84
6710,UPS SurePost,1,9.69
6711,UPS Ground,1,7.97
6712,UPS SurePost,1,10.79
6713,UPS SurePost,1,9.88
6714,UPS SurePost,1,6.21
6715,UPS SurePost,1,8.93
6716,UPS Ground,1,10.67
6717,UPS SurePost,1,7.98
6718,UPS Ground,1,7.44
6719,UPS SurePost,1,9.48
6720,UPS SurePost,1,12.83
6721,UPS SurePost,1,8.33
6722,UPS Ground,1,12.72
6723,UPS SurePost,1,7.7
6724,UPS SurePost,1,9.37
6725,UPS SurePost,1,10.34
6726,UPS Ground,1,9.99
6727,UPS Ground,1,9.48
6728,UPS Ground,1,11.26
6729,UPS SurePost,1,12.28
6730,UPS Ground,1,10.52
6731,UPS SurePost,1,8.11
6732,UPS Ground,1,9.67
6733,UPS Ground,1,14.36
6734,UPS SurePost,1,9.23
